city;district;الرقم المرجعي للصفقة;date;property_type;عدد العقارات;price;area
جدة;جدة/ السلامة ;34047000;24/12/2025;سكني;1;520 000;118,2
جدة;جدة/ السلامة ;34048653;24/12/2025;سكني;1;565 000;123,06
الرياض;الرياض/السويدى;34019061;24/12/2025;سكني;1;800 000;400
الرياض;الرياض/السويدى;34012147;24/12/2025;سكني;1;1 000 000;500
الرياض;الرياض/العود;34050520;24/12/2025;سكني;1;150 000;72,6
الرياض;الرياض/نمار;34044355;24/12/2025;سكني;1;800 000;1 000,00
الرياض;الرياض/نمار;34040563;24/12/2025;سكني;1;540 000;300
الرياض;الرياض/نمار;34040521;24/12/2025;سكني;1;540 000;300
الدرعيه;الدرعيه/ خارج حدود الاحياء ;34047285;24/12/2025;سكني;1;1 750 000;2 000,00
المدينة المنورة;المدينة المنورة/ شوران  س ;34048492;24/12/2025;سكني;1;750 000;1 100,00
جدة;جدة/ النعيم ;34042540;24/12/2025;سكني;1;3 300 000;500
جدة;جدة/ الرويس ;34009818;24/12/2025;سكني;1;951 689;2 250,00
جدة;جدة/ النزهة ;34047363;24/12/2025;سكني;1;785 000;248,94
جدة;جدة/ النزهة ;34053821;24/12/2025;سكني;1;327 000;96,36
جدة;جدة/ النزهة ;34033624;24/12/2025;سكني;1;395 000;82,17
جدة;جدة/ السلامة ;34040394;24/12/2025;سكني;1;680 000;137,47
جدة;جدة/ أبحر الشمالية ;34044656;24/12/2025;سكني;1;2 130 000;378
جدة;جدة/العزيزية;34053750;24/12/2025;سكني;1;3 000 000;768
الرياض;الرياض/النرجس;34040059;24/12/2025;سكني;1;959 000;109,2
